SampleNumber,VerificationResult,ObjectiveValue,ObjectiveBound,MainSolveTime,TotalTime
1,SAT,0.6517233566664516,2.567666156804323,17.632227897644043,20.677506704
2,SAT,0.3108686176959137,2.5137973675095826,12.050606966018677,13.471110638
3,SAT,0.5753759969925937,4.298378800911914,57.15674686431885,68.44305843
4,SAT,0.012311073682688856,0.6497039089463242,37.6168851852417,39.474691632
5,SAT,0.9254549371395256,3.1110712626263233,8.878653049468994,11.25456366
6,SAT,0.6047794614302338,3.0852594557809776,59.232263803482056,63.701286425
7,SAT,0.8659487756272439,3.19292279683816,0.9305059909820557,5.15816397
8,SAT,1.0392654549511806,4.776177392559147,0.5611269474029541,4.445733845
9,SAT,0.4097511155724425,3.7281036203354803,0.5611200332641602,2.503081299
10,SAT,1.0000334859442965,2.5313451980495922,0.26580309867858887,2.517032147
11,UNSAT,NaN,-0.004719416072361982,0.6549570560455322,2.855685551
12,SAT,0.48421726479538213,1.2253465799709062,8.213083982467651,9.946923736
13,SAT,1.000033440542114,2.523213990086106,0.36961793899536133,1.88011811
14,SAT,0.056885571093853504,0.7410335406773273,28.998545169830322,30.832409243
15,SAT,0.022545915743233946,1.2786620638785682,337.03220796585083,341.354665457
16,UNSAT,-0.13343478995225466,-0.036751243752333865,18.631053924560547,20.200347333
17,SAT,0.5037311530729938,1.8771456881363506,12.584043025970459,14.082234106
18,SAT,0.9912589521113071,4.397445966923568,0.3204350471496582,2.328788513
19,SAT,0.8170314632582061,2.8353576207995497,0.12533807754516602,0.86843794
20,SAT,1.0317885204822603,3.001364454326428,6.961076021194458,8.843535629
21,SAT,1.0000334096496406,3.2383576577305555,0.18990087509155273,1.219275278
22,SAT,0.9914318985093725,3.8860830226878083,0.2338721752166748,1.789869899
23,UNSAT,NaN,-0.03148864370646444,5.512723922729492,6.07230386
24,SAT,0.45752674445927816,1.2498780525241084,31.15028214454651,32.711201258
25,SAT,0.8399103417174696,3.3731565753827346,14.456348896026611,19.387094096
